docID,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,text
292,0.0160790875225269,0.0268028289498254,0.0041232498891333,0.0059608243696404,0.0032118149591915,0.0024086957510206,0.0052385556842054,0.0076519532835426,0.0015022707718091,0.2049736115598414,0.1038112747132532,0.0154194997170724,0.0035908854773928,0.2274922076664392,0.2919326958493351,0.0046892487722859,0.0073310045285611,0.0050555401704475,0.0069554714180297,0.005288451152298,0.0062269961287938,0.0051099034594984,0.0024583620702605,0.004276862051173,0.0062168992744246,0.0023997670264603,0.0057506959003696,0.0039749978643571,0.0052760993177276,0.0087902447010822,Absolutely not…not enough trial time period NO NO NIO a million times no
293,0.0057749843593497,0.0808308473733247,0.0014809113754791,0.0021408968298279,0.0011535593128944,0.000865110054851565,0.0730857971237241,0.0027482847188326,0.0005395573721799566,0.0024142569856019,0.0016828263434236,0.0411402416026653,0.0012897067348571,0.0461042185619652,0.2472595195387162,0.0016841962131937,0.0026330123790574,0.001815753871076,0.0024981354566762,0.0018994064586636,0.0022364953980836,0.0018352790551731,0.0008829482696380203,0.001536082903835,0.0378350245903703,0.0008619032034296479,0.4292912939241248,0.0014276650004516,0.0018949701589449,0.0031571148295875,I urge you to vote against mandatory vaccination for children 5-12 for school attendance. There is no data that covid presents health risks to children of this ag ed group. I will pull my child out of the school system if this happens.
294,0.0178483169313151,0.029752023246474,0.0045769432317074,0.0066167114503354,0.0035652204290869,0.0026737316464692,0.0058149694118555,0.0084939202648747,0.0016675700542295,0.0074615654608485,0.0052009868856464,0.0171161527348525,0.0039860011940834,0.1424908975610174,0.5441208080651986,0.0052052206408033,0.0081376565720752,0.0056118161615032,0.0077208024461445,0.1159033034940062,0.0069121708729475,0.0056721612035368,0.0027288628972547,0.0047474577928569,0.0069009630319217,0.0026638204680194,0.0063834619260335,0.0044123785995287,0.0058566440820703,0.0097574612433027,I am strongly supposed to vaccine mandates especially for children. Please do not let this happen!
295,0.0064655465411598,0.0506370569200699,0.0016579960785507,0.00239690139951,0.001291499848555,0.000968558350086682,0.201403455357985,0.003076919633419,0.0006040766665986685,0.0027029494681587,0.0018840556730651,0.0062003203180814,0.0014439275329232,0.0117578806615371,0.5558421441752373,0.0018855893493841,0.0029478632357998,0.0020328784339868,0.0027968579750544,0.0021265340466571,0.1220821223098402,0.0020547384042741,0.0009885296263250857,0.0017197649184531,0.0024998714351284,0.0009649680291734452,0.0023124068412343,0.0015983825983287,0.002121567262244,0.0035346369091782,"The risk for Covid -19 to children in this age group does not warrant a vaccine nor emergency use of a vaccine. Please do not approve this vaccine until more data is available. Not only data regarding the safety of the vaccine by itself, but also in conjunction with all of the other vaccines that are already currently mandated. "
296,0.0200550311391894,0.0334304772241603,0.0051428232357947,0.0074347824888008,0.0040060139563055,0.0030043040827954,0.0065339153869229,0.1331811874715004,0.0018737435856305,0.0083840918020606,0.005844021839569,0.0192323442821842,0.0044788188362979,0.0364709559040154,0.6113943287326226,0.0058487790439504,0.0091437728599866,0.0063056448571289,0.0086753800973406,0.0065961487173217,0.0077667716586287,0.0063734507853706,0.0030662516017407,0.0053344197233906,0.0077541781126019,0.0029931675149498,0.0071726946689196,0.0049579123091536,0.0065807425926527,0.0109638454890128,Vaccines are experimental and should not be mandated for children or for any one else for that matter.
297,0.0160790875225269,0.3241803490145887,0.0041232498891333,0.0059608243696404,0.0032118149591915,0.0024086957510206,0.0052385556842054,0.0076519532835426,0.0015022707718091,0.0067219315166659,0.0046854346916654,0.0154194997170724,0.0035908854773928,0.4257438877096147,0.0936810158061596,0.0046892487722859,0.0073310045285611,0.0050555401704475,0.0069554714180297,0.005288451152298,0.0062269961287938,0.0051099034594984,0.0024583620702605,0.004276862051173,0.0062168992744246,0.0023997670264603,0.0057506959003696,0.0039749978643571,0.0052760993177276,0.0087902447010822,"Please let this be offered to our children, let parents make the choice on if we should protect our children or not. "
298,0.5097711422612349,0.0223682798832877,0.0034410549618297,0.0049746013036473,0.0026804176557264,0.0020101751502938,0.0043718325385671,0.0063859316126866,0.0012537188946441,0.0056097826763937,0.0039102258479592,0.0128683313980555,0.0029967706594523,0.0244026593997433,0.078181418283331,0.0039134088859504,0.006118084080881,0.0042190970850675,0.0058046832179522,0.0044134727623394,0.0051967347365367,0.0042644659253173,0.0020516241380709,0.0035692518712086,0.2533644846033086,0.0020027236902132,0.0047992387543845,0.0033173313508009,0.004403164548484,0.0073358918226307,Please do not approve this. The benefits do not outweigh the risks. There are no long-term studies of this new technology.
299,0.0123935302360752,0.0206592364483758,0.0031781419250485,0.0045945180006995,0.0024756209426468,0.0018565881663345,0.0040378036486588,0.0058980159322944,0.001157928782159,0.0051811684823476,0.0036114659142788,0.0118851294080559,0.2319821338719759,0.0989429565871032,0.3014223152651833,0.0036144057529622,0.0820554101668377,0.003896737913414,0.1581707315623609,0.0040762623604223,0.004799679378199,0.0039386403575447,0.0018948702534462,0.0032965439781625,0.0047918968675472,0.0018497060333992,0.0044325539878959,0.0030638713889221,0.0040667417433471,0.0067753946443001,This is unconscionable to use small children on untested experimental vaccines! This is horrific and must be stopped!
300,0.0828807631939743,0.0486960612836541,0.0015944425596576,0.0789680754271486,0.001241994689232,0.0009314320310334284,0.0020257263951055,0.0029589766101604,0.0005809214864747649,0.0025993412918101,0.00181183694507,0.0059626525819652,0.0013885795879364,0.0113071831596351,0.4195412905035505,0.0018133118332361,0.1178294435131108,0.0019549551025427,0.0026896501423831,0.0020450207527118,0.0024079519586573,0.0019759771468225,0.0009506377777882842,0.0016538437057008,0.0024040475495727,0.0009279793325976772,0.1938813960461632,0.0015371141550703,0.0020402443527218,0.0033991488845116,"I absolutely oppose adding the COVID vaccine to the mandatory schedule for children attending public school. There is no long term research, therefore we have no idea what this could do to our generation of children! This is completely Unacceptable!!!"
301,0.014628977808593,0.0243855871401395,0.0037513901857246,0.0054232410453778,0.0029221539902369,0.0021914649472469,0.0949521810020801,0.1873339938242867,0.0013667868747218,0.0061157069299124,0.0042628737502645,0.0140288756351771,0.003267037628123,0.0266034393502108,0.5361626434899609,0.0042663438539429,0.0066698500404804,0.0045996008704046,0.0063281847853682,0.0048115065261264,0.0056654078196101,0.00464906134806,0.0022366520563398,0.0038911486705553,0.0056562215608564,0.0021833414692654,0.0052320632369598,0.0036165084284426,0.004800268654974,0.0079974870765567,I'm Totally Against injecting our most precious children with this Covid vaccine!!!
302,0.0076919291740835,0.0128219627922475,0.0019724842015958,0.0502714584086658,0.0015364710933845,0.0011522741631208,0.0499259388283263,0.0036605486858595,0.0007186577199024981,0.0032156439889263,0.1919210770228739,0.0073763949326946,0.0017178112082326,0.2985075928824956,0.1870749541369002,0.0022432472853666,0.003507012915352,0.002418474112622,0.0033273650289477,0.0025298942895289,0.002978876327582,0.0024444804745169,0.0011760335841325,0.1443057100744639,0.0029740461847905,0.0011480028313779,0.0027510233715292,0.0019015632570525,0.0025239854071652,0.0042050856162614,The federal government will NOT mandate healthy young children to take a covid vaccine that may cause health issues to a group who will easily recover. This is unconstitutional!!
303,0.005988176345299,0.0468983750273847,0.5552824991667342,0.0022199311645486,0.0011961446404942,0.0008970468566127618,0.001950943745268,0.0766826640361747,0.0005594759209674403,0.0025033828099029,0.0017449503368127,0.0057425325493599,0.0013373181434752,0.010889761971404,0.2563874659945364,0.001746370777327,0.0027302138783501,0.0018827850783801,0.002590357777299,0.0019695258234706,0.0023190588936387,0.0019030310631782,0.0009155435951630016,0.0015927896487322,0.0023152986215206,0.0008937216195847996,0.0021416750864348,0.0014803693400268,0.0019649257512655,0.0032736643366525,"It is horrendous to give this Covid jab to children (or adults). There are so many negative consequences, including heart failure and in this case, paralysis and extreme suffering. Watch this video. It takes only about 15-20 seconds of your time. https://freeworldnews.tv/watch?id=6176946f08354f13af2c7643"
304,0.0057749843593497,0.2588416253263838,0.0014809113754791,0.0021408968298279,0.0011535593128944,0.000865110054851565,0.0018814859425004,0.0027482847188326,0.0005395573721799566,0.0024142569856019,0.0016828263434236,0.0411402416026653,0.0012897067348571,0.0105020629713534,0.6032810754448344,0.0016841962131937,0.0026330123790574,0.001815753871076,0.0024981354566762,0.0018994064586636,0.0022364953980836,0.0018352790551731,0.0008829482696380203,0.001536082903835,0.0022328689997585,0.0008619032034296479,0.002065426836783,0.0370298205910635,0.0018949701589449,0.0031571148295875,"Children should not be mandated to receive any medication that has not been fully vetted. Further, children are not significantly adversely affected by CoVid and should not be required to be vaccinated. None of the CoVid vaccines prevent illness nor prevent spread of illness. There is no reason to mandate this vaccine for anyone, much less children."
305,0.0642523679626912,0.6230802465033055,0.0022996287982323,0.0033244852362105,0.00179130112735,0.0013433835600954,0.0029216598160328,0.0042676657022264,0.0561225508311003,0.0037489717361563,0.0026131718520353,0.0085998002927659,0.0020027172441645,0.0163080970608115,0.1628174019454965,0.0026152990502089,0.0040886653943243,0.0028195879656048,0.0038792221689831,0.0029494876359351,0.0034729351868765,0.0028499075893068,0.0013710835785511,0.0023853017409555,0.0034673039450882,0.0013384038104604,0.0032072918833319,0.0022169453240946,0.0029425987411912,0.0049025163164115,Children do not need a Covid vaccine! They have a 99.9997% of surviving Covid! They have a higher risk of getting a vaccination injury or death than they do from dying from Covid
306,0.2896190923503782,0.0077060678147687,0.001185473493204,0.0017137936040394,0.0009234272968107722,0.0006925228988797229,0.0015061344990672,0.0022000092239817,0.0004319171108907072,0.0019326191354885,0.0013471069618522,0.0044332525761367,0.0010324136700517,0.1509050303379329,0.1409326623484035,0.0013482035462451,0.0021077334095301,0.029953136002879,0.0019997640745818,0.0015204799198991,0.0017903205120853,0.2294661073768493,0.0007068024372407409,0.0582288788518143,0.001787417570585,0.0006899558057907823,0.030152999875705,0.0011428496284343,0.0300165488519215,0.0025272788145518,Please do NOT approve injections for children as there is no reason to risk the health of a child with a pharmaceutical with no long term studies to back its assured safety and where a child without underlying health conditions has virtually no risk of serious consequence and not to mention the multitudes of children who have natural immunity. Please do not approve!!
307,0.026643209686847,0.0444125570502936,0.0068322665221853,0.0098771459116878,0.005322009679542,0.0039912330768988,0.0086803394381036,0.0126793635249361,0.0024892777729866,0.0111383081066163,0.0077638123922875,0.0255502660615952,0.0059501333394444,0.0484518482612391,0.6479879257105344,0.0077701323622231,0.0121475482110556,0.0083770808917359,0.0115252860712281,0.008763016730391,0.0103181951927435,0.0084671614082716,0.0040735306672334,0.0070868034191291,0.010301464603538,0.0039764380905314,0.0095289609254368,0.0065866114265788,0.0087425496163202,0.0145655238483846,There should be no vaccine mandates for anyone. Especially not for children.
308,0.0084978652451686,0.0665538301177389,0.0545675773900953,0.0031503206990045,0.0016974576870352,0.0012730058145468,0.0027685986671396,0.004044089428257,0.0007939564084531767,0.0035525690208384,0.0024762719009414,0.0605376928384438,0.0018977980469952,0.0154537415815418,0.3638413451671671,0.0024782876585583,0.0038744666641159,0.0026718741999389,0.0036759958389572,0.0551833911484321,0.0032909935909323,0.0027006054263839,0.0012992546727318,0.0022603395455199,0.0032856573610182,0.0012682869461397,0.3173698020228743,0.0021008030557589,0.0027884406350397,0.004645681220231,This is not ok to expect children to get a vaccine that is so new and causing so many problems already! Please realize the kids are not the ones getting covid and dying. The schools are not spreading like they were expected to. Our children deserve better. Please do not pass through this mandate! 
309,0.014628977808593,0.4753159374794638,0.0037513901857246,0.0054232410453778,0.0029221539902369,0.0021914649472469,0.0047661109342153,0.006961853688557,0.0013667868747218,0.0061157069299124,0.0042628737502645,0.0140288756351771,0.0934531076959879,0.0266034393502108,0.2656044332863663,0.0042663438539429,0.0066698500404804,0.0045996008704046,0.0063281847853682,0.0048115065261264,0.0056654078196101,0.00464906134806,0.0022366520563398,0.0038911486705553,0.0056562215608564,0.0021833414692654,0.0052320632369598,0.0036165084284426,0.004800268654974,0.0079974870765567,I am opposed to vaccinating children. This shot is dangerous and should never be administered especially to our children.
310,0.0070256205366886,0.0117112681454981,0.001801618969883,0.0026045315101536,0.0447155679389277,0.0010524591219058,0.0022889423511115,0.0033434559056489,0.0006564044365890048,0.0029370908046578,0.0020472608378404,0.0067374192550389,0.0015690068680528,0.0127763998476779,0.4307428574657542,0.0020489273679279,0.0032032200769016,0.0022089752789633,0.0463513267879713,0.0023107437515223,0.0027208329964646,0.002232728855742,0.0010741603976744,0.00186873849758,0.3925261556493247,0.00104855779165,0.0025127176626959,0.0017368415085741,0.0023053467224619,0.0038408226591166,"Please do your jobs to protect our children. Several country have halted giving children the vaccine because of the risks associated with it. By no means does the vaccine’s benefits outweigh the risks for children. It is not their job to protect the old and unhealthy, it’s our job to protect them."
311,0.0178483169313151,0.1397849717150626,0.0045769432317074,0.0066167114503354,0.0035652204290869,0.0026737316464692,0.0058149694118555,0.0084939202648747,0.0016675700542295,0.0074615654608485,0.0052009868856464,0.0171161527348525,0.0039860011940834,0.0324579490924287,0.5441208080651986,0.0052052206408033,0.0081376565720752,0.0056118161615032,0.0077208024461445,0.0058703550254175,0.0069121708729475,0.0056721612035368,0.1127618113658433,0.0047474577928569,0.0069009630319217,0.0026638204680194,0.0063834619260335,0.0044123785995287,0.0058566440820703,0.0097574612433027,The children are safe without the vaccines which are unproven. Too much harm to even a few is unwarranted 
312,0.246223969424059,0.2843213287336893,0.0014300002829123,0.0020672966141201,0.0011139020005579,0.0008353691136903689,0.0018168038105593,0.0026538035904968,0.0005210083517760187,0.0023312591351502,0.001624973774281,0.0053476964895801,0.0012453689169095,0.0101410207719817,0.3418938290145072,0.001626296550371,0.0025424941082281,0.036131548451971,0.0024122540139476,0.0362123252127532,0.0021596086740551,0.0017721854336296,0.0008525940824586911,0.0014832751124962,0.0021561069448383,0.0008322725081023977,0.0019944211448701,0.0013785844233179,0.0018298244636853,0.0030485788510039,"Do not approve this until proper long term clinical studies are performed that establish safety. The risk of long term damage to children far outweighs the benefit to children, given the very mild impact of COVID on children. The medicine may well be far worse than the disease. "
313,0.0064655465411598,0.2499340416504627,0.0016579960785507,0.00239690139951,0.001291499848555,0.000968558350086682,0.0021064706275922,0.003076919633419,0.0006040766665986685,0.0027029494681587,0.0018840556730651,0.0062003203180814,0.0014439275329232,0.0117578806615371,0.3166857624987659,0.0018855893493841,0.0029478632357998,0.3209080540026152,0.042656254921133,0.0021265340466571,0.0025039314716045,0.0020547384042741,0.0009885296263250857,0.0017197649184531,0.0024998714351284,0.0009649680291734452,0.0023124068412343,0.0015983825983287,0.002121567262244,0.0035346369091782,Why would you do this when kids are having very mild illnesses when getting covid. Especially when we have seen and witnessed that it is not stopping transmission it is only lowering symptoms. The kids already have that. So what would be the point. Beside you poisoning the children and the potential harm for vaccine side effects in children. 
314,0.0089676671825179,0.0149485379213993,0.0022996287982323,0.0033244852362105,0.00179130112735,0.0013433835600954,0.0029216598160328,0.0042676657022264,0.0008378500509270116,0.0037489717361563,0.0026131718520353,0.4508774065341522,0.0020027172441645,0.292731600961678,0.1628174019454965,0.0026152990502089,0.0040886653943243,0.0028195879656048,0.0038792221689831,0.0029494876359351,0.0034729351868765,0.0028499075893068,0.0013710835785511,0.0023853017409555,0.0034673039450882,0.0013384038104604,0.0032072918833319,0.0022169453240946,0.0029425987411912,0.0049025163164115,"Government is NOT in control, in charge or over our bodies and the health choices we are free to make for ourselves, our children, our families. NO MASKS. NO JAB. NO VACCINE REQUIREMENTS EVER. "
315,0.2071968397291626,0.1130212477539842,0.1514121773051704,0.0029934961575023,0.0016129573935976,0.0012096349478096,0.0026307764394804,0.0038427726319763,0.0007544328609718897,0.0033757203565027,0.0023530018460474,0.0077435955651967,0.0018033247101448,0.0146844465891989,0.4452901420944331,0.0023549172582411,0.0036815937739503,0.0025388669646789,0.003493002925826,0.002655833693771,0.0031271662824467,0.0025661679362881,0.0012345771246936,0.0021478187113783,0.003122095692729,0.0012051509870342,0.0028879706921744,0.0019962240279444,0.0026496306642852,0.0044144168833785,Please DO NOT mandate the Covid vaccines for our youth. They do not need them! They are neither effective against infection or spread of the virus and we certainly don’t know the long term safety profile of them. This will be a crime against humanity if these shots are mandated. 
316,0.1727904577702323,0.1772815848188292,0.00172682633489,0.0024964066636555,0.0428592402651703,0.0010087672024347,0.0021939189123886,0.003204655259482,0.0006291543808034785,0.0858434099111701,0.0019622705956528,0.0064577211903756,0.0015038709209156,0.0537601237187933,0.2468044449457583,0.0019638679412021,0.003070241198449,0.0021172716032639,0.0029129670864439,0.0022148152467391,0.0441220049260889,0.0021400390710887,0.0010295675687298,0.0017911594541289,0.1271460262018605,0.0010050278324905,0.0024084043877315,0.0016647380532026,0.0022096422706174,0.00368137426741,I’m hoping the FDA has come to its senses and will NOT recommend the Covid vaccine for children 5-11. They should not be put at risk when the benefits aren’t justified as being greater. We have no long term studies which makes it even shocking that this would be recommended. Vote NO
317,0.0089676671825179,0.0702332387015726,0.0022996287982323,0.0033244852362105,0.00179130112735,0.0013433835600954,0.0029216598160328,0.0042676657022264,0.0008378500509270116,0.0037489717361563,0.0026131718520353,0.1191692018531125,0.0020027172441645,0.0163080970608115,0.4945256066265363,0.0026152990502089,0.0040886653943243,0.0028195879656048,0.0591639229491564,0.0029494876359351,0.1140423367472231,0.0028499075893068,0.0013710835785511,0.0023853017409555,0.0034673039450882,0.0013384038104604,0.0032072918833319,0.0022169453240946,0.0029425987411912,0.0601872170965848,"I am shocked this is even still being considered. Why are we not following the science? Why are we willing to risk the health of our children? The FDA is already suspected of corruption, prove us wrong. You are killing the population, leave our children alone!"
318,0.010082481081998,0.078964270877103,0.002585506730111,0.0037377680080298,0.0020139863981434,0.0015103860407458,0.0032848654196948,0.0047981997805262,0.0009420072261926556,0.0042150244692877,0.0029380278310861,0.0096688828873806,0.0022516846707073,0.0183354351530307,0.1209006091694731,0.0029404194715102,0.0045969470822087,0.0031701045259194,0.1286762833773758,0.0033161526499195,0.0039046724870599,0.0032041933280759,0.0015415295819105,0.0026818300889807,0.5011576068649474,0.0636621954427572,0.0036060057850029,0.0024925444750651,0.0033084073634901,0.0055119717322657,According to many top scientists the benefits of vaccinating kids don't outweigh the risks of injuries. Check out Sweden's approach.
319,0.0050550952140113,0.1330829928788062,0.0012963061959535,0.095366370201553,0.0010097606848493,0.000757268492128988,0.0328110632214923,0.0024056932563668,0.00047229805659570166,0.002113304240132,0.0014730511574252,0.0360118444463323,0.0011289364502432,0.0403570295772312,0.0606164381379178,0.0326383669327522,0.0023047903591733,0.2197382250899321,0.0956790767234187,0.0016626331607475,0.0019577017840242,0.0016064996527931,0.000772883058088379,0.0013446002365234,0.001954527439701,0.1565750447388854,0.0641361913624989,0.0012496973259002,0.0016587498744768,0.0027635600500448,"The force of a vaccine on any American especially children is not only unconstitutional it’s illegal . The current data does not back up the science , with all the hiding of side affects and death , do we really think this is a good idea ? Who wants to play Russian roulette with there child first ? Just plain greed and politics !!"
320,0.0089676671825179,0.0149485379213993,0.0022996287982323,0.0033244852362105,0.00179130112735,0.0013433835600954,0.0029216598160328,0.0595523664823997,0.0008378500509270116,0.0037489717361563,0.0026131718520353,0.5614468080944989,0.0020027172441645,0.0715927978409848,0.2181021027256697,0.0026152990502089,0.0040886653943243,0.0028195879656048,0.0038792221689831,0.0029494876359351,0.0034729351868765,0.0028499075893068,0.0013710835785511,0.0023853017409555,0.0034673039450882,0.0013384038104604,0.0032072918833319,0.0022169453240946,0.0029425987411912,0.0049025163164115,"This law is Ridiculous! SToP the Madness! Your killing children, giving them power they have no idea the outcome. NO! This is WRONG! Perverse and unjust! It’s insanity! "
321,0.0107507178392656,0.0179207713702641,0.0027568664003322,0.0039854961170925,0.267255530325762,0.0016104899201264,0.0035025764967863,0.0051162101428552,0.0010044406539406,0.0044943837123404,0.0031327515478618,0.0103097075905977,0.134954951070761,0.284658715996511,0.1951905564750049,0.0031353016990759,0.0049016190162856,0.0033802095934491,0.0046505319751231,0.0035359373512608,0.0041634625269047,0.0034165576996822,0.0016436975622588,0.0028595737839728,0.0041567116194147,0.0016045200416568,0.0038450010871374,0.0026577428844464,0.003527678730361,0.0058772887694676,"Is this still America where we have freedoms? I think so! At least for now! Dont take away a persons right to choose for themselves and their family!! We don’t live in a dictatorship country, think about that when you vote!! FREEDOM!! "
322,0.010082481081998,0.0168068626687949,0.002585506730111,0.0037377680080298,0.0641713946064515,0.0015103860407458,0.0032848654196948,0.0047981997805262,0.0009420072261926556,0.0042150244692877,0.0029380278310861,0.1961411075123049,0.0022516846707073,0.0183354351530307,0.3073728337943975,0.0029404194715102,0.0045969470822087,0.0031701045259194,0.0043614669607595,0.0033161526499195,0.0039046724870599,0.065361601536384,0.0015415295819105,0.0026818300889807,0.0038983411984825,0.0015047872344491,0.0036060057850029,0.0024925444750651,0.2519380401967226,0.0055119717322657,Stop the insanity! Do not force children to be jabbed with this gene therapy. God gave us immunity and children are most protected. 
323,0.009492454700293,0.2499031626110641,0.0024342029817146,0.0035190339766446,0.0018961279962644,0.0014219983112423,0.1786525128744424,0.0045174093250642,0.0008868810017355837,0.1210082798393446,0.0027660945622383,0.1261429786852461,0.0021199161756123,0.0757824054507302,0.0553055512367565,0.0027683462439623,0.0043279339264441,0.0029845901383552,0.0041062340920981,0.0031220915320953,0.003676171212369,0.0030166840651997,0.0014513193336483,0.0025248895015518,0.003670210430541,0.0014167271468618,0.0033949824735353,0.0023466808740426,0.120154717929602,0.005189411371299,Mandates for kids 5-12 are completely unnecessary to an age group that their is 99.997% survival rate after contracting Covid. Stop the crimes against humanity!!!!!
324,0.0178483169313151,0.029752023246474,0.0045769432317074,0.0066167114503354,0.0035652204290869,0.0026737316464692,0.0058149694118555,0.0084939202648747,0.0016675700542295,0.0074615654608485,0.0052009868856464,0.0171161527348525,0.0039860011940834,0.0324579490924287,0.7641867050023758,0.0052052206408033,0.0081376565720752,0.0056118161615032,0.0077208024461445,0.0058703550254175,0.0069121708729475,0.0056721612035368,0.0027288628972547,0.0047474577928569,0.0069009630319217,0.0026638204680194,0.0063834619260335,0.0044123785995287,0.0058566440820703,0.0097574612433027,I do not support mandating the COVID 19 vaccine for any children 18 and under. 
325,0.165903134325474,0.0107776599739913,0.0016579960785507,0.00239690139951,0.001291499848555,0.000968558350086682,0.0021064706275922,0.003076919633419,0.0006040766665986685,0.0027029494681587,0.1214622465113008,0.0062003203180814,0.0014439275329232,0.2509142623380084,0.3166857624987659,0.0018855893493841,0.0029478632357998,0.0020328784339868,0.0027968579750544,0.0021265340466571,0.0025039314716045,0.0020547384042741,0.0009885296263250857,0.0017197649184531,0.0024998714351284,0.0009649680291734452,0.0820312007333914,0.0015983825983287,0.002121567262244,0.0035346369091782,Please please a mom of two wonderful daughters do not mandate this Covid vaccine on them. They need school to continue thriving in life. I believe we should have the right to choose! Medical freedom for all. There has not been enough time to know the long term effects in children!!!!!!
326,0.005988176345299,0.0468983750273847,0.0015355813827913,0.2975516206493182,0.0011961446404942,0.0008970468566127618,0.1496167884876528,0.0028497416649823,0.0005594759209674403,0.0025033828099029,0.0017449503368127,0.0057425325493599,0.0013373181434752,0.010889761971404,0.0718051600665554,0.001746370777327,0.0027302138783501,0.3341309357487459,0.002590357777299,0.0019695258234706,0.0023190588936387,0.0019030310631782,0.0009155435951630016,0.0015927896487322,0.0392317598071168,0.0008937216195847996,0.0021416750864348,0.0014803693400268,0.0019649257512655,0.0032736643366525,"The risks of the side effects of the vaccine are worse than the virus for this age group of children. My son is 8 and iga deficient, he had stomach bug symptoms for 24hours and those were the only symptoms from covid19 he had. Please don’t do this to these babies. The flu is way scarier than this for them. "
327,0.0062177122793218,0.0486960612836541,0.0015944425596576,0.002305024512496,0.0779050456038845,0.0009314320310334284,0.0020257263951055,0.0029589766101604,0.0005809214864747649,0.0025993412918101,0.00181183694507,0.0059626525819652,0.1930462068745677,0.126301759531614,0.496204341418203,0.0018133118332361,0.002834867141132,0.0019549551025427,0.0026896501423831,0.0020450207527118,0.0024079519586573,0.0019759771468225,0.0009506377777882842,0.0016538437057008,0.0024040475495727,0.0009279793325976772,0.0022237687595318,0.0015371141550703,0.0020402443527218,0.0033991488845116,"I am a parent of five kids and a teacher. I strongly disapprove of making it mandatory for kids to receive this vaccine, and my kids are otherwise vaccinated. I don’t believe that the government has the right to do this—I live in NJ and my state has been tolerant of religious exemptions until now, with Covid. Please do not require children to do this!"
328,0.0107507178392656,0.0841977871001214,0.2678649293197614,0.2690935590365217,0.0021474674063329,0.0016104899201264,0.0035025764967863,0.0051162101428552,0.0010044406539406,0.0044943837123404,0.0031327515478618,0.076586723320455,0.0024009196110464,0.0195506530770818,0.1289135407451477,0.0031353016990759,0.0049016190162856,0.0033802095934491,0.0046505319751231,0.0035359373512608,0.0041634625269047,0.0034165576996822,0.0016436975622588,0.0028595737839728,0.0041567116194147,0.0016045200416568,0.0038450010871374,0.0689347586143037,0.003527678730361,0.0058772887694676,We will NOT submit to your tyranny. IVERMECTIN eliminates covid. I KNOW! I USED 12mg to cure all covid symptoms in 3 hours. 
329,0.0107507178392656,0.0179207713702641,0.0027568664003322,0.0039854961170925,0.0021474674063329,0.0016104899201264,0.0697795922266436,0.0713932258727125,0.0010044406539406,0.0044943837123404,0.0031327515478618,0.0103097075905977,0.134954951070761,0.0195506530770818,0.3277445879347196,0.0031353016990759,0.0049016190162856,0.0033802095934491,0.0046505319751231,0.0698129530811181,0.0041634625269047,0.1359705891593969,0.0016436975622588,0.0028595737839728,0.0041567116194147,0.0016045200416568,0.0701220168169948,0.0026577428844464,0.003527678730361,0.0058772887694676,"Please give us vaccines for school aged children asap. Also, please speed up the timing on the 2-4 age group as much as practicable."
330,0.0052177002328088,0.0730306966935961,0.0335045629740936,0.0019343009768204,0.0010422412115634,0.1937809816237154,0.0016999231563835,0.2919821077454537,0.0004874902599310388,0.0665144001024361,0.0015204341444912,0.005003662499557,0.0011652504512543,0.0094886172846317,0.1912324966490613,0.0015216718222707,0.0023789275344018,0.0016405342086335,0.0022570661914927,0.0017161143485216,0.0020206743140982,0.0016581752187679,0.0007977440466292805,0.0013878513994548,0.0020173978620408,0.0007787298225167729,0.001866113813743,0.0012898957887512,0.033878665218611,0.067185572404268,There is no need to inject little children with this gene-modfying drug. They have a survivability of 99.999997%. To inject them is pure madness when the risk of developing myocarditis and/or pericarditis is much worse than the risk of the disease itself. Do not approve this experiment on our preciou children -- to do so would violate the Nuremberg Code.
331,0.014628977808593,0.1145716572080043,0.0037513901857246,0.0054232410453778,0.0029221539902369,0.0021914649472469,0.0047661109342153,0.006961853688557,0.0013667868747218,0.0061157069299124,0.0042628737502645,0.0140288756351771,0.003267037628123,0.0266034393502108,0.2656044332863663,0.0042663438539429,0.3674141303119399,0.0045996008704046,0.0063281847853682,0.0048115065261264,0.0056654078196101,0.00464906134806,0.0022366520563398,0.0038911486705553,0.0056562215608564,0.0021833414692654,0.0052320632369598,0.0036165084284426,0.0949863387228388,0.0079974870765567,There is no need for this. The fatality rate is too low to warrant a mandate. Find something else to get twisted about.
